credit_profile_id,customer_id,credit_score,credit_band,credit_history_years,existing_loans,total_outstanding,last_updated
10519,3519,580,Poor,9.3,1,475400,2025-12-18
10520,3520,850,Excellent,5.5,3,43700,2025-11-26
10521,3521,765,Excellent,11.0,0,104000,2025-12-27
10522,3522,673,Fair,7.9,0,670500,2025-06-25
10523,3523,737,Good,14.0,0,1770100,2025-09-29
10524,3524,554,Poor,2.2,0,420600,2025-02-18
10525,3525,683,Fair,1.9,1,1047900,2025-12-20
10526,3526,633,Fair,13.7,2,144200,2025-04-11
10527,3527,798,Excellent,10.4,1,171100,2025-03-04
10528,3528,803,Excellent,10.4,0,548000,2025-11-08
10529,3529,757,Excellent,1.4,0,146000,2025-12-20
10530,3530,761,Excellent,14.1,3,70100,2025-12-30
10531,3531,641,Fair,11.8,1,588900,2025-11-29
10532,3532,744,Good,11.7,4,157100,2025-02-06
10533,3533,587,Poor,13.8,2,52500,2025-07-26
10534,3534,576,Poor,9.1,1,852600,2025-08-10
10535,3535,682,Fair,6.5,0,472600,2025-08-11
10536,3536,730,Good,7.7,1,562100,2025-12-15
10537,3537,735,Good,11.9,0,594100,2025-12-20
10538,3538,596,Poor,11.8,0,718500,2025-02-01
10539,3539,574,Poor,9.5,2,471800,2025-12-30
10540,3540,656,Fair,4.1,1,78600,2025-05-31
10541,3541,624,Fair,12.5,1,112900,2025-03-15
10542,3542,736,Good,10.1,1,742400,2025-03-13
10543,3543,614,Fair,4.1,3,503000,2025-10-04
10544,3544,836,Excellent,7.7,1,266700,2025-07-22
10545,3545,717,Good,15.0,2,65900,2025-04-13
10546,3546,679,Fair,5.6,2,140900,2025-06-24
10547,3547,604,Fair,2.6,1,228000,2025-07-30
10548,3548,591,Poor,1.3,0,152100,2025-09-10
10549,3549,666,Fair,3.6,1,116900,2025-12-20
10550,3550,647,Fair,3.6,3,405000,2025-11-14
10551,3551,560,Poor,13.0,0,1124800,2025-10-21
10552,3552,793,Excellent,3.2,1,534200,2025-12-20
10553,3553,607,Fair,13.1,5,195700,2025-06-03
10554,3554,716,Good,2.2,2,282600,2025-10-23
10555,3555,723,Good,13.7,2,521900,2025-05-24
10556,3556,569,Poor,4.6,2,175300,2025-01-19
10557,3557,661,Fair,9.6,1,363600,2025-01-29
10558,3558,584,Poor,3.2,2,217800,2025-12-31
10559,3559,721,Good,6.5,3,213400,2025-07-08
10560,3560,695,Fair,2.2,2,71900,2025-06-13
10561,3561,684,Fair,9.1,0,312200,2025-12-07
10562,3562,628,Fair,5.8,1,433400,2025-09-23
10563,3563,779,Excellent,12.9,0,640900,2025-06-24
10564,3564,662,Fair,3.5,1,62500,2025-06-21
10565,3565,579,Poor,4.9,2,707300,2025-04-26
10566,3566,619,Fair,3.5,2,577300,2025-12-30
10567,3567,539,Poor,8.9,1,1128900,2025-09-08
10568,3568,641,Fair,2.6,2,216200,2025-01-07
10569,3569,622,Fair,3.7,2,319100,2025-07-16
10570,3570,742,Good,10.5,2,119200,2025-10-02
10571,3571,733,Good,2.0,0,283700,2025-02-02
10572,3572,706,Good,11.4,0,225800,2025-06-01
10573,3573,761,Excellent,2.5,0,344000,2025-01-23
10574,3574,602,Fair,9.2,2,288600,2025-09-12
10575,3575,714,Good,15.0,0,622800,2025-03-27
10576,3576,582,Poor,3.4,1,249800,2025-12-22
10577,3577,654,Fair,4.7,3,943500,2025-06-30
10578,3578,716,Good,13.6,1,32600,2025-05-29
10579,3579,650,Fair,9.8,2,960600,2025-12-04
10580,3580,812,Excellent,7.9,0,86700,2025-04-12
10581,3581,664,Fair,8.9,1,628900,2025-04-01
10582,3582,750,Excellent,5.1,0,551100,2025-02-06
10583,3583,670,Fair,13.0,1,114200,2025-02-18
10584,3584,700,Good,11.4,0,902200,2025-02-08
10585,3585,663,Fair,10.0,0,103300,2025-01-30
10586,3586,703,Good,14.0,1,91400,2025-02-12
10587,3587,819,Excellent,9.1,5,200400,2025-07-25
10588,3588,806,Excellent,8.2,0,209300,2025-08-14
10589,3589,653,Fair,14.7,1,173900,2025-02-01
10590,3590,673,Fair,3.9,2,319500,2025-05-06
10591,3591,694,Fair,3.0,1,418700,2025-04-05
10592,3592,738,Good,3.3,1,279100,2025-01-02
10593,3593,829,Excellent,14.9,2,105300,2025-10-30
10594,3594,786,Excellent,10.1,0,139300,2025-04-09
10595,3595,670,Fair,5.3,1,1999600,2025-01-23
10596,3596,720,Good,4.5,0,116600,2025-12-07
10597,3597,707,Good,1.8,0,120600,2025-08-06
10598,3598,645,Fair,2.8,0,74200,2025-08-10
10599,3599,766,Excellent,13.7,1,718300,2025-10-24
10600,3600,501,Poor,11.5,4,712000,2025-10-25
10601,3601,765,Excellent,14.2,0,428900,2025-03-13
10602,3602,721,Good,6.9,1,955100,2025-06-16
10603,3603,555,Poor,9.4,0,156500,2025-08-13
10604,3604,612,Fair,7.8,2,106100,2025-05-18
10605,3605,535,Poor,13.3,1,384600,2025-07-29
10606,3606,817,Excellent,14.9,2,459200,2025-04-22
10607,3607,616,Fair,14.1,1,356100,2025-08-16
10608,3608,758,Excellent,9.4,2,227100,2025-08-21
10609,3609,761,Excellent,1.9,1,756700,2025-02-19
10610,3610,681,Fair,9.6,0,288500,2025-11-27
10611,3611,640,Fair,2.4,1,376700,2025-08-24
10612,3612,728,Good,2.9,2,292300,2025-09-14
10613,3613,706,Good,3.7,0,192600,2025-07-19
10614,3614,760,Excellent,6.1,1,115200,2025-07-16
10615,3615,602,Fair,9.3,0,438400,2025-01-01
10616,3616,767,Excellent,5.7,1,42800,2025-10-10
10617,3617,791,Excellent,7.3,2,169500,2025-12-31
10618,3618,671,Fair,1.7,1,191300,2025-07-08
10619,3619,618,Fair,9.7,1,100700,2025-05-05
10620,3620,654,Fair,10.2,1,230600,2025-06-25
10621,3621,642,Fair,2.4,0,448400,2025-10-06
10622,3622,676,Fair,12.0,1,336700,2025-12-31
10623,3623,635,Fair,10.1,2,178900,2025-05-19
10624,3624,724,Good,7.9,1,523400,2025-12-22
10625,3625,738,Good,8.7,1,380300,2025-04-12
10626,3626,663,Fair,8.0,1,107000,2025-10-14
10627,3627,543,Poor,1.8,0,149200,2025-11-07
10628,3628,723,Good,11.3,1,84200,2025-11-14
10629,3629,579,Poor,8.2,0,219100,2025-05-27
10630,3630,709,Good,3.4,0,164300,2025-12-18
10631,3631,695,Fair,10.5,1,244100,2025-10-23
10632,3632,665,Fair,10.7,0,1710700,2025-12-24
10633,3633,738,Good,4.0,5,68800,2025-09-30
10634,3634,717,Good,12.2,1,54400,2025-12-21
10635,3635,719,Good,7.4,1,1152400,2025-01-12
10636,3636,752,Excellent,3.5,4,482000,2025-05-23
10637,3637,659,Fair,10.2,2,722100,2025-06-16
10638,3638,658,Fair,9.4,1,219900,2025-09-26
10639,3639,771,Excellent,3.4,1,557500,2025-04-04
10640,3640,738,Good,13.2,2,267800,2025-04-16
10641,3641,655,Fair,13.0,0,654500,2025-10-02
10642,3642,540,Poor,12.7,1,749600,2025-07-20
10643,3643,719,Good,6.6,0,688800,2025-11-09
10644,3644,726,Good,12.5,3,166500,2025-04-02
10645,3645,599,Poor,12.8,2,326000,2025-08-24
10646,3646,626,Fair,15.0,2,126600,2025-03-01
10647,3647,659,Fair,14.4,4,493500,2025-08-23
10648,3648,724,Good,6.4,0,407200,2025-07-03
10649,3649,850,Excellent,3.8,0,71500,2025-12-26
10650,3650,774,Excellent,5.1,1,453500,2025-08-21
10651,3651,577,Poor,7.9,1,444100,2025-05-07
10652,3652,657,Fair,12.3,2,500000,2025-04-11
10653,3653,683,Fair,11.1,1,312800,2025-05-15
10654,3654,728,Good,12.0,1,498800,2025-08-21
10655,3655,629,Fair,6.3,1,398100,2025-03-09
10656,3656,734,Good,4.5,1,134600,2025-03-28
10657,3657,652,Fair,1.3,0,529400,2025-08-24
10658,3658,734,Good,9.8,0,127300,2025-04-18
10659,3659,696,Fair,12.1,1,114700,2025-05-17
10660,3660,843,Excellent,13.4,1,362900,2025-09-22
10661,3661,763,Excellent,7.7,2,27200,2025-11-29
10662,3662,789,Excellent,14.0,2,164500,2025-03-04
10663,3663,611,Fair,3.8,3,226300,2025-08-18
10664,3664,650,Fair,8.2,1,988200,2025-08-26
10665,3665,715,Good,4.0,2,247100,2025-12-15
10666,3666,597,Poor,3.6,0,1697900,2025-09-04
10667,3667,768,Excellent,14.3,0,78500,2025-06-08
10668,3668,700,Good,12.4,1,458700,2025-02-07
10669,3669,772,Excellent,1.2,0,538100,2025-09-01
10670,3670,726,Good,4.8,0,131000,2025-01-07
10671,3671,693,Fair,3.9,1,276600,2025-12-26
10672,3672,681,Fair,3.1,1,273000,2025-03-18
10673,3673,632,Fair,10.8,0,797900,2025-09-14
10674,3674,628,Fair,8.9,0,81900,2025-02-06
10675,3675,757,Excellent,7.4,0,1627900,2025-12-16
10676,3676,740,Good,3.7,1,54300,2025-03-07
10677,3677,783,Excellent,4.9,0,439300,2025-04-10
10678,3678,649,Fair,6.0,1,136700,2025-11-28
10679,3679,774,Excellent,12.0,0,460900,2025-09-18
10680,3680,677,Fair,14.8,0,165400,2025-11-08
10681,3681,733,Good,3.6,1,1007500,2025-02-11
10682,3682,787,Excellent,5.8,5,328400,2025-02-18
10683,3683,845,Excellent,4.9,1,205700,2025-10-29
10684,3684,770,Excellent,1.6,0,109400,2025-03-12
10685,3685,705,Good,4.1,0,425300,2025-09-03
10686,3686,732,Good,13.6,1,449900,2025-01-02
10687,3687,784,Excellent,12.8,1,216400,2025-11-19
10688,3688,743,Good,3.3,1,308000,2025-03-03
10689,3689,660,Fair,6.1,1,386900,2025-12-02
10690,3690,736,Good,5.4,2,534200,2025-01-27
10691,3691,788,Excellent,3.1,1,122200,2025-12-08
10692,3692,826,Excellent,9.7,0,198200,2025-03-08
10693,3693,695,Fair,8.8,1,519900,2025-05-25
10694,3694,606,Fair,7.0,2,272700,2025-08-02
10695,3695,557,Poor,13.0,2,55400,2025-11-23
10696,3696,750,Excellent,9.7,1,1257400,2025-02-26
10697,3697,575,Poor,4.6,3,642600,2025-10-13
10698,3698,714,Good,6.2,0,62200,2025-07-30
10699,3699,771,Excellent,3.1,2,166100,2025-07-12
10700,3700,678,Fair,9.3,0,1235400,2025-04-24
10701,3701,578,Poor,9.2,0,452100,2025-05-02
10702,3702,596,Poor,13.2,2,81900,2025-12-26
10703,3703,621,Fair,13.0,1,51500,2025-04-13
10704,3704,681,Fair,12.7,0,61400,2025-06-04
10705,3705,780,Excellent,8.7,1,192900,2025-03-15
10706,3706,691,Fair,10.1,3,547700,2025-12-20
10707,3707,850,Excellent,11.9,0,75400,2025-06-24
10708,3708,768,Excellent,2.3,0,501000,2025-01-14
10709,3709,712,Good,5.2,0,136100,2025-06-16
10710,3710,685,Fair,3.4,1,56400,2025-02-24
10711,3711,653,Fair,8.2,0,219300,2025-01-26
10712,3712,701,Good,12.7,1,1772400,2025-02-13
10713,3713,731,Good,4.2,2,1005200,2025-03-10
10714,3714,714,Good,11.2,1,191500,2025-02-07
10715,3715,653,Fair,6.7,2,361500,2025-12-02
10716,3716,613,Fair,13.6,1,177700,2025-01-12
10717,3717,830,Excellent,9.8,2,51000,2025-04-15
10718,3718,738,Good,14.7,0,173400,2025-09-01
10719,3719,717,Good,4.4,4,533000,2025-12-30
10720,3720,728,Good,13.9,1,104000,2025-09-30
10721,3721,773,Excellent,6.0,1,786500,2025-10-08
10722,3722,655,Fair,9.7,1,817800,2025-07-11
10723,3723,680,Fair,3.4,1,199900,2025-03-29
10724,3724,634,Fair,11.6,1,331500,2025-05-19
10725,3725,689,Fair,14.7,2,968300,2025-05-26
10726,3726,639,Fair,12.0,0,415900,2025-06-13
10727,3727,615,Fair,9.6,1,1115400,2025-09-16
10728,3728,569,Poor,7.3,0,61900,2025-12-05
10729,3729,814,Excellent,5.8,2,177700,2025-11-22
10730,3730,665,Fair,6.9,3,223400,2025-03-28
10731,3731,727,Good,5.6,2,918800,2025-11-23
10732,3732,697,Fair,12.7,0,300200,2025-12-30
10733,3733,727,Good,13.5,1,154400,2025-08-27
10734,3734,540,Poor,14.3,3,271400,2025-09-22
10735,3735,655,Fair,6.9,0,479000,2025-07-13
10736,3736,777,Excellent,8.6,0,225800,2025-05-08
10737,3737,836,Excellent,9.1,2,637900,2025-05-02
10738,3738,663,Fair,10.1,3,333100,2025-09-01
10739,3739,671,Fair,1.0,1,228600,2025-02-16
10740,3740,770,Excellent,12.8,0,866900,2025-11-16
10741,3741,723,Good,4.8,1,1095100,2025-12-31
10742,3742,692,Fair,7.6,1,858700,2025-04-22
10743,3743,685,Fair,12.8,2,145200,2025-10-30
10744,3744,647,Fair,15.0,3,876700,2025-03-16
10745,3745,645,Fair,12.1,0,739000,2025-10-25
10746,3746,700,Good,1.3,2,107100,2025-11-01
10747,3747,714,Good,6.2,1,221900,2025-01-30
10748,3748,718,Good,4.5,2,919500,2025-01-08
10749,3749,639,Fair,14.5,0,708800,2025-12-07
10750,3750,790,Excellent,4.7,1,187000,2025-01-08
10751,3751,568,Poor,14.2,0,112700,2025-08-27
10752,3752,730,Good,14.1,1,966600,2025-07-10
10753,3753,650,Fair,12.8,1,497700,2025-05-08
10754,3754,625,Fair,2.4,1,309900,2025-01-11
10755,3755,666,Fair,1.0,1,145800,2025-09-13
10756,3756,571,Poor,12.1,2,573400,2025-08-21
10757,3757,717,Good,12.8,2,118100,2025-07-05
10758,3758,811,Excellent,14.5,0,132900,2025-05-01
10759,3759,642,Fair,4.1,2,430700,2025-06-16
10760,3760,850,Excellent,11.3,0,730900,2025-05-24
10761,3761,625,Fair,8.3,1,341100,2025-11-23
10762,3762,658,Fair,5.6,1,216500,2025-12-18
10763,3763,792,Excellent,9.5,1,666500,2025-04-11
10764,3764,600,Fair,8.7,1,106100,2025-01-22
10765,3765,673,Fair,5.1,3,127500,2025-07-18
10766,3766,819,Excellent,4.8,1,797700,2025-09-26
10767,3767,602,Fair,7.8,2,103500,2025-03-23
10768,3768,734,Good,7.6,0,60200,2025-06-19
10769,3769,728,Good,5.2,1,123400,2025-01-13
10770,3770,546,Poor,4.7,3,798400,2025-07-16
10771,3771,644,Fair,14.4,1,670400,2025-04-05
10772,3772,850,Excellent,13.1,1,80400,2025-09-24
10773,3773,707,Good,12.4,1,143400,2025-11-15
10774,3774,719,Good,4.0,2,78600,2025-12-24
10775,3775,708,Good,3.7,2,532000,2025-02-20
10776,3776,843,Excellent,12.3,1,99800,2025-07-07
10777,3777,617,Fair,3.6,1,450100,2025-10-30
10778,3778,639,Fair,8.0,2,249100,2025-01-04
10779,3779,682,Fair,4.1,1,326400,2025-09-20
10780,3780,732,Good,6.3,0,66300,2025-12-09
10781,3781,702,Good,12.9,3,669800,2025-01-31
10782,3782,704,Good,13.5,2,1206700,2025-04-28
10783,3783,649,Fair,15.0,1,1136900,2025-07-28
10784,3784,736,Good,14.2,0,317800,2025-07-21
10785,3785,548,Poor,10.4,1,47500,2025-03-27
10786,3786,649,Fair,7.0,3,216500,2025-01-30
10787,3787,628,Fair,1.8,0,382000,2025-06-06
10788,3788,607,Fair,9.5,2,338500,2025-07-28
10789,3789,556,Poor,3.9,1,74700,2025-02-12
10790,3790,707,Good,12.9,2,569000,2025-03-26
10791,3791,722,Good,8.7,1,600500,2025-06-25
10792,3792,723,Good,11.3,3,601900,2025-08-19
10793,3793,761,Excellent,10.4,0,157300,2025-12-26
10794,3794,774,Excellent,5.9,3,81400,2025-05-30
10795,3795,537,Poor,11.6,0,193200,2025-11-15
10796,3796,737,Good,12.8,0,866900,2025-09-17
10797,3797,704,Good,11.4,0,125500,2025-12-12
10798,3798,703,Good,11.9,0,137300,2025-01-03
10799,3799,681,Fair,6.0,0,115500,2025-12-03
10800,3800,649,Fair,14.2,2,205600,2025-08-23
10801,3801,730,Good,6.9,0,435800,2025-12-05
10802,3802,616,Fair,13.6,3,551800,2025-03-23
10803,3803,773,Excellent,13.0,0,96400,2025-09-09
10804,3804,653,Fair,2.7,2,745900,2025-11-03
10805,3805,537,Poor,14.5,4,846700,2025-06-03
10806,3806,698,Fair,14.9,3,232000,2025-10-18
10807,3807,602,Fair,9.5,1,86100,2025-12-02
10808,3808,600,Fair,12.0,0,929700,2025-09-28
10809,3809,741,Good,14.1,0,420500,2025-06-23
10810,3810,760,Excellent,1.3,0,1664300,2025-01-24
10811,3811,682,Fair,14.0,0,82100,2025-01-02
10812,3812,539,Poor,9.8,0,389900,2025-07-06
10813,3813,730,Good,12.6,1,1124000,2025-06-13
10814,3814,666,Fair,8.6,0,455900,2025-02-14
10815,3815,793,Excellent,8.4,2,42000,2025-12-17
10816,3816,838,Excellent,13.6,2,45800,2025-04-04
10817,3817,577,Poor,8.1,3,1512500,2025-07-23
10818,3818,850,Excellent,7.6,0,172400,2025-05-03
10819,3819,573,Poor,9.5,0,461000,2025-02-06
10820,3820,650,Fair,8.3,1,93100,2025-04-28
10821,3821,767,Excellent,7.2,1,179800,2025-12-07
10822,3822,636,Fair,3.5,1,708000,2025-05-20
10823,3823,629,Fair,6.6,0,386900,2025-05-02
10824,3824,562,Poor,4.9,2,200100,2025-08-20
10825,3825,590,Poor,6.6,1,615400,2025-08-17
10826,3826,629,Fair,9.3,0,285300,2025-08-16
10827,3827,748,Good,9.5,1,738700,2025-11-24
10828,3828,816,Excellent,4.3,0,203800,2025-08-07
10829,3829,633,Fair,2.2,0,391100,2025-06-04
10830,3830,660,Fair,11.4,1,1813200,2025-12-22
10831,3831,615,Fair,8.4,1,345800,2025-01-07
10832,3832,575,Poor,7.2,2,559800,2025-01-03
10833,3833,576,Poor,2.8,1,62300,2025-01-04
10834,3834,594,Poor,6.8,1,342300,2025-08-04
10835,3835,686,Fair,12.5,0,360700,2025-09-21
10836,3836,643,Fair,9.1,1,100800,2025-02-14
10837,3837,662,Fair,2.3,0,235100,2025-07-24
10838,3838,720,Good,5.7,4,231000,2025-07-20
10839,3839,683,Fair,14.7,0,110400,2025-09-07
10840,3840,603,Fair,8.6,2,190000,2025-07-31
10841,3841,762,Excellent,5.0,3,2009000,2025-05-13
10842,3842,538,Poor,13.8,0,306100,2025-06-23
10843,3843,632,Fair,5.7,1,397400,2025-03-10
10844,3844,819,Excellent,11.2,3,1637400,2025-10-18
10845,3845,716,Good,3.1,0,31900,2025-05-23
10846,3846,555,Poor,3.2,1,2084700,2025-01-17
10847,3847,571,Poor,8.9,0,586900,2025-11-28
10848,3848,665,Fair,4.4,2,99000,2025-09-05
10849,3849,654,Fair,1.7,0,98300,2025-08-16
10850,3850,743,Good,14.0,0,615000,2025-06-20
10851,3851,775,Excellent,1.8,0,602900,2025-12-01
10852,3852,651,Fair,11.0,2,443600,2025-07-25
10853,3853,682,Fair,5.7,0,127900,2025-04-01
10854,3854,613,Fair,14.1,0,370500,2025-04-24
10855,3855,678,Fair,14.8,1,168000,2025-01-22
10856,3856,613,Fair,5.7,0,234600,2025-05-17
10857,3857,692,Fair,9.3,0,123500,2025-10-30
10858,3858,643,Fair,11.8,1,163000,2025-08-01
10859,3859,737,Good,2.7,0,45200,2025-01-03
10860,3860,769,Excellent,10.9,0,1160700,2025-10-14
10861,3861,787,Excellent,13.7,1,140400,2025-01-13
10862,3862,693,Fair,3.5,1,1031100,2025-01-02
10863,3863,736,Good,12.7,2,199200,2025-09-20
10864,3864,653,Fair,2.6,0,175700,2025-10-12
10865,3865,627,Fair,9.0,4,45900,2025-05-12
10866,3866,587,Poor,5.8,0,1666800,2025-12-10
10867,3867,717,Good,7.6,0,771400,2025-08-22
10868,3868,536,Poor,5.2,2,128000,2025-08-31
10869,3869,755,Excellent,4.6,2,686600,2025-06-22
10870,3870,663,Fair,11.4,0,786400,2025-09-21
10871,3871,668,Fair,4.1,1,360400,2025-02-11
10872,3872,741,Good,6.7,1,350700,2025-05-25
10873,3873,552,Poor,4.8,3,296600,2025-12-06
10874,3874,673,Fair,4.3,0,148300,2025-11-21
10875,3875,808,Excellent,9.8,0,208900,2025-12-21
10876,3876,669,Fair,1.6,2,125700,2025-10-24
10877,3877,591,Poor,12.0,0,760700,2025-02-23
10878,3878,664,Fair,8.6,1,1335900,2025-06-09
10879,3879,788,Excellent,12.6,0,415800,2025-08-11
10880,3880,633,Fair,4.0,0,187200,2025-08-11
10881,3881,575,Poor,10.9,0,200900,2025-02-12
10882,3882,655,Fair,6.9,0,412800,2025-03-10
10883,3883,585,Poor,2.1,1,496100,2025-04-10
10884,3884,521,Poor,11.5,0,341900,2025-07-23
10885,3885,747,Good,11.7,1,157000,2025-07-27
10886,3886,769,Excellent,4.8,0,861400,2025-09-29
10887,3887,721,Good,13.8,1,336000,2025-06-10
10888,3888,757,Excellent,11.7,4,454300,2025-06-03
10889,3889,660,Fair,5.3,3,45100,2025-10-06
10890,3890,791,Excellent,4.3,1,246600,2025-03-30
10891,3891,643,Fair,7.2,3,568600,2025-07-01
10892,3892,690,Fair,5.1,4,98700,2025-12-06
10893,3893,627,Fair,4.0,1,62300,2025-02-16
10894,3894,585,Poor,6.6,0,830600,2025-09-01
10895,3895,642,Fair,1.4,1,336000,2025-09-06
10896,3896,850,Excellent,6.6,3,359400,2025-08-29
10897,3897,805,Excellent,4.1,0,430800,2025-04-28
10898,3898,748,Good,4.7,0,378700,2025-06-13
10899,3899,658,Fair,2.2,0,20600,2025-10-18
10900,3900,656,Fair,9.2,2,208100,2025-06-20
10901,3901,818,Excellent,7.6,2,263700,2025-01-05
10902,3902,692,Fair,11.5,3,346900,2025-09-17
10903,3903,749,Good,14.8,0,307200,2025-02-27
10904,3904,648,Fair,2.7,1,203700,2025-07-19
10905,3905,668,Fair,4.8,2,663000,2025-12-29
10906,3906,749,Good,10.6,0,232200,2025-05-18
10907,3907,635,Fair,4.3,3,354300,2025-11-14
10908,3908,716,Good,1.4,1,1261300,2025-08-25
10909,3909,637,Fair,2.5,0,82200,2025-05-28
10910,3910,728,Good,7.1,2,39000,2025-10-15
10911,3911,635,Fair,7.0,0,408400,2025-10-31
10912,3912,821,Excellent,14.6,2,508900,2025-08-07
10913,3913,685,Fair,7.5,2,2129000,2025-06-26
10914,3914,748,Good,10.5,1,308800,2025-10-09
10915,3915,688,Fair,7.9,3,256000,2025-06-12
10916,3916,652,Fair,4.8,1,186800,2025-10-11
10917,3917,733,Good,2.5,1,796600,2025-11-17
10918,3918,777,Excellent,13.0,0,474400,2025-07-05
10919,3919,581,Poor,3.1,1,627900,2025-01-06
10920,3920,700,Good,2.4,0,384800,2025-02-19
10921,3921,682,Fair,4.0,4,648900,2025-11-01
10922,3922,706,Good,1.0,2,1061800,2025-02-15
10923,3923,792,Excellent,2.0,4,512900,2025-08-05
10924,3924,751,Excellent,9.9,1,184600,2025-07-28
10925,3925,777,Excellent,4.4,1,125800,2025-12-12
10926,3926,710,Good,5.7,3,345000,2025-04-06
10927,3927,657,Fair,12.7,0,1171300,2025-01-25
10928,3928,508,Poor,11.8,1,361200,2025-12-18
10929,3929,796,Excellent,7.9,0,67400,2025-05-05
10930,3930,502,Poor,9.6,3,1485500,2025-12-27
10931,3931,809,Excellent,2.2,1,454400,2025-03-04
10932,3932,746,Good,11.7,0,276600,2025-12-05
10933,3933,838,Excellent,8.2,1,258000,2025-11-18
10934,3934,710,Good,9.0,0,37700,2025-06-12
10935,3935,728,Good,10.3,1,142300,2025-12-02
10936,3936,676,Fair,8.0,0,140300,2025-10-16
10937,3937,696,Fair,8.3,3,526500,2025-08-31
10938,3938,636,Fair,8.0,2,248000,2025-11-02
10939,3939,681,Fair,8.0,1,800600,2025-06-01
10940,3940,627,Fair,11.5,3,43000,2025-04-05
10941,3941,693,Fair,7.0,0,2290900,2025-12-03
10942,3942,688,Fair,1.0,1,918200,2025-04-07
10943,3943,688,Fair,9.6,2,441300,2025-10-20
10944,3944,683,Fair,14.3,1,219600,2025-12-22
10945,3945,644,Fair,4.6,3,610100,2025-03-04
10946,3946,732,Good,12.4,0,324900,2025-09-05
10947,3947,714,Good,7.4,1,250900,2025-11-15
10948,3948,711,Good,10.0,0,587700,2025-10-02
10949,3949,619,Fair,13.5,2,655400,2025-02-08
10950,3950,741,Good,11.8,1,413000,2025-04-14
10951,3951,633,Fair,13.4,0,195100,2025-03-24
10952,3952,651,Fair,1.1,0,269100,2025-07-19
10953,3953,697,Fair,3.6,3,89300,2025-04-15
10954,3954,776,Excellent,6.9,2,84900,2025-06-28
10955,3955,599,Poor,12.9,2,174500,2025-03-01
10956,3956,616,Fair,12.7,0,718100,2025-09-13
10957,3957,543,Poor,3.6,1,333500,2025-12-04
10958,3958,728,Good,3.0,3,707600,2025-07-25
10959,3959,665,Fair,12.7,2,959200,2025-07-29
10960,3960,722,Good,8.6,2,415700,2025-08-17
10961,3961,715,Good,9.8,0,118000,2025-12-14
10962,3962,749,Good,12.3,0,623300,2025-05-02
10963,3963,690,Fair,4.0,2,108100,2025-05-04
10964,3964,637,Fair,2.9,1,185400,2025-12-19
10965,3965,707,Good,13.0,1,1016300,2025-05-15
10966,3966,721,Good,2.6,1,298600,2025-07-07
10967,3967,664,Fair,2.2,5,454300,2025-05-13
10968,3968,697,Fair,4.9,1,47800,2025-04-01
10969,3969,589,Poor,5.4,1,225500,2025-04-12
10970,3970,595,Poor,4.4,2,386700,2025-06-10
10971,3971,565,Poor,11.4,1,326900,2025-12-23
10972,3972,712,Good,14.6,2,609800,2025-05-05
10973,3973,745,Good,3.8,2,169600,2025-10-20
10974,3974,583,Poor,11.9,2,842500,2025-05-23
10975,3975,702,Good,1.6,0,197900,2025-09-30
10976,3976,724,Good,2.7,1,306200,2025-02-06
10977,3977,660,Fair,8.2,1,123300,2025-09-16
10978,3978,810,Excellent,15.0,2,493800,2025-06-03
10979,3979,581,Poor,14.3,0,151600,2025-04-14
10980,3980,662,Fair,2.6,1,380200,2025-05-01
10981,3981,472,Poor,4.4,1,624600,2025-10-28
10982,3982,716,Good,14.2,0,688700,2025-05-14
10983,3983,635,Fair,3.1,0,3165900,2025-04-09
10984,3984,542,Poor,11.4,4,301900,2025-08-04
10985,3985,735,Good,1.0,0,227100,2025-08-31
10986,3986,678,Fair,9.8,0,170400,2025-08-19
10987,3987,667,Fair,7.9,3,521600,2025-08-14
10988,3988,775,Excellent,7.6,1,267400,2025-01-13
10989,3989,631,Fair,12.6,2,140300,2025-11-09
10990,3990,738,Good,2.1,0,136300,2025-08-23
10991,3991,749,Good,6.3,1,929300,2025-11-25
10992,3992,648,Fair,7.2,0,663200,2025-03-24
10993,3993,691,Fair,2.7,1,986900,2025-08-31
10994,3994,816,Excellent,2.2,1,83100,2025-08-12
10995,3995,614,Fair,3.5,1,217400,2025-12-07
10996,3996,732,Good,4.4,0,131700,2025-08-12
10997,3997,695,Fair,14.5,1,338400,2025-07-04
10998,3998,785,Excellent,7.7,3,147300,2025-06-23
10999,3999,687,Fair,8.1,0,1054700,2025-09-25
11000,4000,741,Good,10.9,2,217600,2025-04-07
11001,4001,570,Poor,10.6,0,1594900,2025-11-17
11002,4002,529,Poor,8.0,0,651800,2025-11-01
11003,4003,611,Fair,5.8,2,677200,2025-05-07
11004,4004,657,Fair,5.6,1,1420600,2025-08-03
11005,4005,663,Fair,1.8,3,319300,2025-01-28
11006,4006,772,Excellent,13.6,1,640700,2025-02-19
11007,4007,661,Fair,11.8,3,398200,2025-09-25
11008,4008,692,Fair,9.7,2,147500,2025-03-24
11009,4009,700,Good,6.5,1,169900,2025-09-01
11010,4010,643,Fair,9.2,0,250200,2025-08-13
11011,4011,689,Fair,7.8,1,449600,2025-01-18
11012,4012,769,Excellent,4.8,0,590400,2025-08-14
11013,4013,712,Good,5.2,0,497400,2025-12-29
11014,4014,734,Good,13.2,2,504900,2025-04-21
11015,4015,715,Good,9.9,0,233800,2025-11-20
